id,name,current_category
13474,"ACP Concrete Perfection","Facade & External Envelope"
13475,"ACP Hardstand Solutions","Facade & External Envelope"
13476,"Advance Commercial Projects","Facade & External Envelope"
13477,"Perth Ceiling Fixers","Facade & External Envelope"
13479,"METRO CONTRACTING","Facade & External Envelope"
13480,"Perth Deck Maintenance","Facade & External Envelope"
13481,"Cloudbreak WA","Facade & External Envelope"
13482,"Armada Construction Group","Facade & External Envelope"
13485,"Adelaide Ceiling Replacements","Facade & External Envelope"
13491,"ACP Windows","Facade & External Envelope"
13495,"Another Perspective","Facade & External Envelope"
13496,"Enhanced Construction Tasmania","Facade & External Envelope"
13500,"A1 Fencing Hobart","Facade & External Envelope"
13503,"CP Group Tasmania","Facade & External Envelope"
13506,"Papas Projects","Facade & External Envelope"
13509,"Communication Cabling Solutions NT","Facade & External Envelope"
13512,"Super Render","Facade & External Envelope"
13527,"Render Texture NSW","Facade & External Envelope"
13550,"Render Elite","Facade & External Envelope"
13561,"Render Supply Co","Facade & External Envelope"
13565,"The Render Crew","Facade & External Envelope"
13567,"A1 Render Plus","Facade & External Envelope"
13569,"Revolution Studio Melbourne","Facade & External Envelope"
13571,"S E Construction and Maintenance","Facade & External Envelope"
13578,"Ital paint pty ltd","Facade & External Envelope"
13582,"SurrealViz","Facade & External Envelope"
13584,"One Stop Render Warehouse","Facade & External Envelope"
13608,"Render Luxe","Facade & External Envelope"
13609,"Render Systems Australia Geebung","Facade & External Envelope"
13614,"Render House Studios","Facade & External Envelope"
13619,"JT Industries & Co","Facade & External Envelope"
13621,"Environ Pools","Facade & External Envelope"
13627,"Zaxis","Facade & External Envelope"
13631,"Digital Overlay Australia","Facade & External Envelope"
13633,"Blended Interiors and Design","Facade & External Envelope"
13634,"Darren James Pty Ltd","Facade & External Envelope"
13638,"Pitch Box","Facade & External Envelope"
13654,"Metal Urges Fine Jewellery & Diamonds","Facade & External Envelope"
13664,"Barker-Whittle","Facade & External Envelope"
13666,"Amerex Renovations","Facade & External Envelope"
13668,"WA Ceiling Fixers","Facade & External Envelope"
13671,"De Vries Designs","Facade & External Envelope"
13674,"Blank Canvas Studios","Facade & External Envelope"
13675,"Taurus Property","Facade & External Envelope"
13676,"K3studio","Facade & External Envelope"
13677,"Perth TLC Group","Facade & External Envelope"
13678,"Brick Up","Facade & External Envelope"
13680,"Visform Studios","Facade & External Envelope"
13685,"Stannard Homes","Facade & External Envelope"
13687,"Solid Render | Venetian Plaster & Feature Wall Craftsmen and more","Facade & External Envelope"
13691,"Southern Render Texture","Facade & External Envelope"
13706,"Milestone SA","Facade & External Envelope"
13707,"Venetian Plaster Gallery Adelaide","Facade & External Envelope"
13721,"Craig Linke","Facade & External Envelope"
13726,"Revolution Studio Adelaide","Facade & External Envelope"
13729,"Hobart Plaster","Facade & External Envelope"
13734,"The Render Shed","Facade & External Envelope"
13745,"Modern look render","Facade & External Envelope"
13756,"Dr Render - Decorative Finishes","Facade & External Envelope"
13757,"Top Render","Facade & External Envelope"
13770,"RENDER BROS","Facade & External Envelope"
13775,"Zaks Render","Facade & External Envelope"
13785,"Victorian Render Services","Facade & External Envelope"
13790,"Plaster Faster","Facade & External Envelope"
13802,"DRYWALL SOLUTIONS BRISBANE","Facade & External Envelope"
13805,"Fixawall","Facade & External Envelope"
13809,"Quickwall","Facade & External Envelope"
13811,"Qpaint","Facade & External Envelope"
13812,"Buildi","Facade & External Envelope"
13813,"All Preparation Equipment","Facade & External Envelope"
13822,"TradeCo","Facade & External Envelope"
13827,"Cranfield Plaster Pty Ltd","Facade & External Envelope"
13829,"P1 Design & Developments","Facade & External Envelope"
13834,"Pro Plaster Works","Facade & External Envelope"
13841,"DREAM MAKERS DESIGN & DRAFTING SOLUTIONS","Facade & External Envelope"
13844,"35 Degrees Pty. Ltd.","Facade & External Envelope"
13847,"Class Constructions","Facade & External Envelope"
13851,"Pro Facade","Facade & External Envelope"
13854,"CSF Facade","Facade & External Envelope"
13856,"Gold Premium Coatings","Facade & External Envelope"
13857,"Deluxe Coating Services","Facade & External Envelope"
13858,"Blue Sky Coatings","Facade & External Envelope"
13859,"HVG Facades","Facade & External Envelope"
13860,"Keystone Installations | Facade Installation","Facade & External Envelope"
13863,"Perfection Coating","Facade & External Envelope"
13864,"Ace Facades Pty Ltd","Facade & External Envelope"
13865,"CHAD Group Australia","Facade & External Envelope"
13868,"Avello","Facade & External Envelope"
13869,"AladevReno","Facade & External Envelope"
13870,"FACADE INDUSTRIES","Facade & External Envelope"
13872,"London Linings","Facade & External Envelope"
13875,"Arli Homes","Facade & External Envelope"
13877,"Vetrocon Facades","Facade & External Envelope"
13879,"SOL Shine","Facade & External Envelope"
13880,"Ivy Constructions Australia Pty Ltd","Facade & External Envelope"
13881,"GDP Group","Facade & External Envelope"
13882,"Ace Construction Elite","Facade & External Envelope"
13884,"Attention To Detail","Facade & External Envelope"
13885,"Permeable Stone Coatings","Facade & External Envelope"
13886,"Apex Facades","Facade & External Envelope"
13888,"Archer Facades","Facade & External Envelope"
13890,"Fidato Services","Facade & External Envelope"
13891,"Auspanel Facades","Facade & External Envelope"
13892,"Attention To Detail","Facade & External Envelope"
13895,"Unlimited coatings and access","Facade & External Envelope"
13897,"North Brisbane Powder Coating","Facade & External Envelope"
13898,"Bunnings Newstead","Facade & External Envelope"
13901,"Floor to Roof","Facade & External Envelope"
13902,"G.Reno","Facade & External Envelope"
13905,"Setex Group","Facade & External Envelope"
13908,"Sun Engineering","Facade & External Envelope"
13911,"Whitewash Brisbane","Facade & External Envelope"
13916,"Papst Building Group","Facade & External Envelope"
13917,"Drift Exteriors","Facade & External Envelope"
13918,"Homes by CMA","Facade & External Envelope"
13919,"Facade Management Australia Pty. Ltd.","Facade & External Envelope"
13920,"Fantastic Finishes Perth","Facade & External Envelope"
13922,"Facade Site Services","Facade & External Envelope"
13924,"ABC Paint & Deco Pty Ltd","Facade & External Envelope"
13926,"Effective Building Group","Facade & External Envelope"
13930,"Coatex","Facade & External Envelope"
13931,"Mayfair Building & Consctruction","Facade & External Envelope"
13932,"Cambridge Renovations","Facade & External Envelope"
13934,"Sto WA","Facade & External Envelope"
13935,"Fencemakers","Facade & External Envelope"
13940,"Metric Fencing","Facade & External Envelope"
13944,"SKY FACADES","Facade & External Envelope"
13945,"DCA Facade","Facade & External Envelope"
13946,"Kingswood Facades","Facade & External Envelope"
13948,"Adelaide Platinum Coatings - Enduroshield Applicators for SA","Facade & External Envelope"
13949,"Max Wall Building Solutions PTY LTD","Facade & External Envelope"
13950,"Australian Enviroblast","Facade & External Envelope"
13952,"Unitex Render Warehouse (Cavan)","Facade & External Envelope"
13953,"RAW Structures","Facade & External Envelope"
13956,"Adelaide Platinum Coatings","Facade & External Envelope"
13958,"Colour SA","Facade & External Envelope"
13959,"Adelaide Pool Glass","Facade & External Envelope"
13962,"Bunnings Mile End","Facade & External Envelope"
13963,"FORA Construction & Fitout","Facade & External Envelope"
13965,"ABCO Building","Facade & External Envelope"
13966,"urbanoz.com pty ltd","Facade & External Envelope"
13967,"All Facade Systems","Facade & External Envelope"
13968,"MG Masonry","Facade & External Envelope"
13971,"Singh Coatings","Facade & External Envelope"
13974,"Touchdown Canberra","Facade & External Envelope"
13976,"Taylors Window Supplies","Facade & External Envelope"
13977,"The Australian National University","Facade & External Envelope"
13978,"Austral Access","Facade & External Envelope"
13981,"Altitude Access","Facade & External Envelope"
13983,"MDC Facade Drafting Solutions","Facade & External Envelope"
13985,"Access X - Sydney","Facade & External Envelope"
13989,"Façade Concept Pty Ltd","Facade & External Envelope"
13990,"JG Vertical - Sydney","Facade & External Envelope"
13991,"Access X - Sydney","Facade & External Envelope"
13992,"Abseilers United Sydney","Facade & External Envelope"
13993,"Prism Facades","Facade & External Envelope"
13994,"Constec Construction","Facade & External Envelope"
13995,"Premier Height Solutions","Facade & External Envelope"
13997,"Specialist Height Access","Facade & External Envelope"
13998,"Main on Construction & Maintenance Pty Ltd","Facade & External Envelope"
14000,"360 Access","Facade & External Envelope"
14002,"Max Access","Facade & External Envelope"
14003,"Altitude Façade Access Consulting","Facade & External Envelope"
14004,"Fangda Australia","Facade & External Envelope"
14005,"A2 Abseiling","Facade & External Envelope"
14007,"HI-RISE Pty Ltd","Facade & External Envelope"
14008,"Wayne's High Access","Facade & External Envelope"
14009,"Workplace Access & Safety","Facade & External Envelope"
14011,"St Ferrer Building Contractors","Facade & External Envelope"
14012,"FAMASO Facility Services","Facade & External Envelope"
14013,"Be On Access","Facade & External Envelope"
14014,"Advanced Warehouse Structures - Mezzanine Floors Melbourne","Facade & External Envelope"
14015,"Secure Height Systems","Facade & External Envelope"
14016,"CleanAF Property Services","Facade & External Envelope"
14018,"Abheights Solutions Group PTY LTD","Facade & External Envelope"
14021,"SafeSmart Access Melbourne","Facade & External Envelope"
14022,"Anchor Safe - Brisbane","Facade & External Envelope"
14023,"Vertical Access Pty Ltd","Facade & External Envelope"
14024,"HighProperty Access PTY LTD","Facade & External Envelope"
14025,"AccessAble Services Qld","Facade & External Envelope"
14026,"Tradies on Ropes","Facade & External Envelope"
14029,"Allied Commercial","Facade & External Envelope"
14031,"Sky5 Queensland","Facade & External Envelope"
14033,"No Limit Access","Facade & External Envelope"
14036,"Safe At Heights","Facade & External Envelope"
14037,"AccessPro Solutions","Facade & External Envelope"
14039,"Crown Building & Outdoor","Facade & External Envelope"
14042,"Betabuild Pty Ltd","Facade & External Envelope"
14043,"Build Clean Queensland","Facade & External Envelope"
14044,"LMN Constructions","Facade & External Envelope"
14047,"Big House Little House","Facade & External Envelope"
14049,"TC5 Construction","Facade & External Envelope"
14050,"DENMAC","Facade & External Envelope"
14051,"Vitality House","Facade & External Envelope"
14052,"Domination Homes","Facade & External Envelope"
14054,"Roof Access WA","Facade & External Envelope"
14056,"DevelopWise","Facade & External Envelope"
14057,"KPP Services","Facade & External Envelope"
14058,"Mindful Homes","Facade & External Envelope"
14059,"Access Windows & Doors","Facade & External Envelope"
14060,"SPECIAL ACCESS SERVICES","Facade & External Envelope"
14061,"Open Windows and Doors","Facade & External Envelope"
14062,"VERASPEC AUSTRALIA (PERTH)","Facade & External Envelope"
14066,"Safe Access Equipment","Facade & External Envelope"
14067,"Anchor Safe - Adelaide","Facade & External Envelope"
14068,"Safe Access Specialists","Facade & External Envelope"
14069,"Sky High Access Australia","Facade & External Envelope"
14070,"SafeSmart Access Adelaide","Facade & External Envelope"
14074,"Fairmont Homes","Facade & External Envelope"
14079,"Exterior Dimensions","Facade & External Envelope"
14082,"SKY High Access","Facade & External Envelope"
14085,"Stone Initiatives - Stone Testing & Project Finishes Evaluation","Facade & External Envelope"
14086,"Miniskaff","Facade & External Envelope"
14087,"Delta Group","Facade & External Envelope"
14089,"Ivory Cleaning Services","Facade & External Envelope"
14096,"FDC Construction & Fitout | ACT","Facade & External Envelope"
14098,"TP Dynamics","Facade & External Envelope"
14100,"Quikky Move","Facade & External Envelope"
14104,"Civic Quarter 1","Facade & External Envelope"
14105,"Four Leaf Cleaning","Facade & External Envelope"
14107,"Realserve Pty Ltd","Facade & External Envelope"
14108,"Asset Construction and Maintenance Pty Ltd","Facade & External Envelope"
14109,"Sydney Insulation","Facade & External Envelope"
14110,"Rapid Insulation Sydney","Facade & External Envelope"
14111,"Eureka Insulation","Facade & External Envelope"
14112,"Integrity insulation and attic vacuuming/loose fill removale","Facade & External Envelope"
14113,"Easy Insulation","Facade & External Envelope"
14114,"J and T Insulation","Facade & External Envelope"
14115,"Insulfix - Insulation Supplier and Installer - Sydney","Facade & External Envelope"
14117,"Insulation Sydney","Facade & External Envelope"
14118,"Cosy Insulation Pty Ltd","Facade & External Envelope"
14119,"Ecowise Insulation Solutions","Facade & External Envelope"
14120,"Patnicar Insulation","Facade & External Envelope"
14121,"Easy Fit Insulation","Facade & External Envelope"
14122,"4 Seasons Home Insulation","Facade & External Envelope"
14123,"Cosy Insulation","Facade & External Envelope"
14124,"TT's Activities Home Insulation","Facade & External Envelope"
14126,"Insulation Easy Australia","Facade & External Envelope"
14127,"York Insulation","Facade & External Envelope"
14128,"SL Insulation","Facade & External Envelope"
14129,"Enviroflex","Facade & External Envelope"
14130,"Oz Homes Insulation Pty Ltd","Facade & External Envelope"
14131,"Gem Insulation","Facade & External Envelope"
14132,"Affordable Insulation","Facade & External Envelope"
14133,"EcoHome Insulation - Because Quality Matters","Facade & External Envelope"
14134,"Climate Control Insulation Co Pty Ltd","Facade & External Envelope"
14136,"Pricewise Insulation","Facade & External Envelope"
14137,"No Gap Insulation & Future Energy","Facade & External Envelope"
14139,"GLOBAL INSULATION","Facade & External Envelope"
14140,"Ace Insulation Removal","Facade & External Envelope"
14143,"ThermaHome AU","Facade & External Envelope"
14144,"Insulation Melbourne | The Insulation Centre","Facade & External Envelope"
14145,"DND Insulation Services","Facade & External Envelope"
14146,"Insulation Essentials","Facade & External Envelope"
14149,"Half Price Insulation","Facade & External Envelope"
14151,"Construct Ramsay Insulation","Facade & External Envelope"
14152,"1STOPINSULATION","Facade & External Envelope"
14154,"Pro Insulation Removal","Facade & External Envelope"
14157,"Therma-Safe Insulation Industries PTY LTD","Facade & External Envelope"
14159,"Insulation Guru Brisbane","Facade & External Envelope"
14160,"MJ Engineering Projects | Remedial Engineers","Consultants & Practitioners"
14162,"Eskander Consultants Pty Ltd","Consultants & Practitioners"
14163,"Sydney Remedial Group","Consultants & Practitioners"
14164,"Endeavour Engineering","Consultants & Practitioners"
14167,"Partridge | Structural | Remedial | Hydraulic | Event","Consultants & Practitioners"
14168,"Environmental Group Australia","Consultants & Practitioners"
14169,"EP Risk Management Pty Ltd","Consultants & Practitioners"
14170,"EnviroX Consulting","Consultants & Practitioners"
14171,"EDP Consultants Pty Ltd","Consultants & Practitioners"
14172,"Weatherproof Consulting","Consultants & Practitioners"
14173,"Van der Meer Consulting","Consultants & Practitioners"
14174,"MJ Civil","Consultants & Practitioners"
14175,"Ironbridge Engineering","Consultants & Practitioners"
14176,"Interharex Consulting Engineers - Engineering Consulting Firm | Mechanical Engineering Consultants","Consultants & Practitioners"
14177,"NGH","Consultants & Practitioners"
14178,"Premier Remedial Constructions","Consultants & Practitioners"
14179,"Geosyntec Consultants","Consultants & Practitioners"
14180,"Customer Remediation Consulting","Consultants & Practitioners"
14182,"MRM Group Pty Ltd","Consultants & Practitioners"
14183,"Matter Consulting","Consultants & Practitioners"
14184,"Senversa Pty Ltd","Consultants & Practitioners"
14185,"Jacques Gueri Consulting Engineers","Consultants & Practitioners"
14186,"Rectify - Underpinning Melbourne, Chemical Underpinners","Consultants & Practitioners"
14187,"iEnvironmental Australia | Environmental Consultants Melbourne","Consultants & Practitioners"
14188,"National Consultants - NDIS Consultants","Consultants & Practitioners"
14189,"Fluid Health Management Pty Ltd","Consultants & Practitioners"
14190,"Build Enviro Consulting Group","Consultants & Practitioners"
14191,"Helia EHS","Consultants & Practitioners"
14192,"Videre Group","Consultants & Practitioners"
14193,"Performants","Consultants & Practitioners"
14194,"Melbourne Muscular Therapies","Consultants & Practitioners"
14195,"The Alignment Studio Physiotherapy Melbourne","Consultants & Practitioners"
14196,"Girikon","Consultants & Practitioners"
14197,"Melbourne CBD Physiotherapy and Sports Medicine Clinic","Consultants & Practitioners"
14198,"ARC Environmental","Consultants & Practitioners"
14199,"Advanced Myotherapy","Consultants & Practitioners"
14200,"Komyuniti Wellness","Consultants & Practitioners"
14201,"Back Solution Clinic","Consultants & Practitioners"
